"show","episode","season","episode_num","startYear","runtimeMinutes","ep_rating","ep_votes","show_rating","show_votes"
"Six Feet Under","The Invisible Woman",2,5,2002,60,8.4,1473,8.7,135741
"Six Feet Under","In Place of Anger",2,6,2002,60,8.2,1386,8.7,135741
"Six Feet Under","Back to the Garden",2,7,2002,60,8.1,1413,8.7,135741
"Six Feet Under","It's the Most Wonderful Time of the Year",2,8,2002,60,9,1751,8.7,135741
"Six Feet Under","Someone Else's Eyes",2,9,2002,60,8,1348,8.7,135741
"Six Feet Under","The Secret",2,10,2002,60,8.2,1369,8.7,135741
"Six Feet Under","The Liar and the Whore",2,11,2002,60,8.4,1377,8.7,135741
"Six Feet Under","I'll Take You",2,12,2002,60,8.9,1614,8.7,135741
"Six Feet Under","The Last Time",2,13,2002,60,9.2,1739,8.7,135741
"Six Feet Under","Perfect Circles",3,1,2003,60,8.2,1553,8.7,135741
"Six Feet Under","You Never Know",3,2,2003,60,7.9,1318,8.7,135741
"Six Feet Under","The Eye Inside",3,3,2003,60,7.9,1302,8.7,135741
"Six Feet Under","Nobody Sleeps",3,4,2003,60,8.6,1511,8.7,135741
"Six Feet Under","The Trap",3,5,2003,60,7.9,1283,8.7,135741
"Six Feet Under","Making Love Work",3,6,2003,60,8,1358,8.7,135741
"Six Feet Under","Timing & Space",3,7,2003,60,8,1274,8.7,135741
"Six Feet Under","Tears, Bones & Desire",3,8,2003,60,8,1300,8.7,135741
"Six Feet Under","The Opening",3,9,2003,60,8,1251,8.7,135741
"Six Feet Under","Everyone Leaves",3,10,2003,60,8.4,1334,8.7,135741
"Six Feet Under","Death Works Overtime",3,11,2003,60,8.8,1425,8.7,135741
"Six Feet Under","Twilight",3,12,2003,60,8.4,1325,8.7,135741
"Six Feet Under","I'm Sorry, I'm Lost",3,13,2003,60,9.2,1754,8.7,135741
"Six Feet Under","Falling into Place",4,1,2004,60,8.9,1690,8.7,135741
"Six Feet Under","In Case of Rapture",4,2,2004,60,7.9,1258,8.7,135741
"Six Feet Under","Parallel Play",4,3,2004,60,8.1,1314,8.7,135741
"Six Feet Under","Can I Come Up Now?",4,4,2004,60,7.8,1233,8.7,135741
"Six Feet Under","That's My Dog",4,5,2004,60,8.9,2170,8.7,135741
"Six Feet Under","Terror Starts at Home",4,6,2004,60,8.4,1332,8.7,135741
"Six Feet Under","The Dare",4,7,2004,60,8,1238,8.7,135741
"Six Feet Under","Coming and Going",4,8,2004,60,8,1229,8.7,135741
"Six Feet Under","Grinding the Corn",4,9,2004,60,7.7,1240,8.7,135741
"Six Feet Under","The Black Forest",4,10,2004,60,7.8,1216,8.7,135741
"Six Feet Under","Bomb Shelter",4,11,2004,60,8.1,1234,8.7,135741
"Six Feet Under","Untitled",4,12,2004,60,9.1,1704,8.7,135741
"Six Feet Under","A Coat of White Primer",5,1,2005,60,8.5,1392,8.7,135741
"Six Feet Under","Dancing for Me",5,2,2005,60,8,1309,8.7,135741
"Six Feet Under","Hold My Hand",5,3,2005,60,8.3,1289,8.7,135741
"Six Feet Under","Time Flies",5,4,2005,60,8.7,1424,8.7,135741
"Six Feet Under","Eat a Peach",5,5,2005,60,8.2,1251,8.7,135741
"Six Feet Under","The Rainbow of Her Reasons",5,6,2005,60,8.5,1388,8.7,135741
"Six Feet Under","The Silence",5,7,2005,60,8.1,1272,8.7,135741
"Six Feet Under","Singing for Our Lives",5,8,2005,60,8.7,1439,8.7,135741
"Six Feet Under","Ecotone",5,9,2005,60,9.5,2337,8.7,135741
"Six Feet Under","All Alone",5,10,2005,60,9.6,2809,8.7,135741
"Six Feet Under","Static",5,11,2005,60,9.1,1864,8.7,135741
"Six Feet Under","Everyone's Waiting",5,12,2005,73,9.9,10031,8.7,135741
"The Shield","Pilot",1,1,2002,60,8.5,2984,8.7,81366
"The Shield","Our Gang",1,2,2002,60,7.8,2443,8.7,81366
"The Shield","The Spread",1,3,2002,60,7.6,2355,8.7,81366
"The Shield","Dawg Days",1,4,2002,60,7.8,2288,8.7,81366
"The Shield","Blowback",1,5,2002,60,8.4,2313,8.7,81366
"The Shield","Cherrypoppers",1,6,2002,60,8.3,2209,8.7,81366
"The Shield","Pay in Pain",1,7,2002,60,7.9,2139,8.7,81366
"The Shield","Cupid & Psycho",1,8,2002,60,8,2176,8.7,81366
"The Shield","Throwaway",1,9,2002,60,7.8,2127,8.7,81366
"The Shield","Dragonchasers",1,10,2002,60,8.6,2297,8.7,81366
"The Shield","Carnivores",1,11,2002,60,7.9,2086,8.7,81366
"The Shield","Two Days of Blood",1,12,2002,60,8.1,2177,8.7,81366
"The Shield","Circles",1,13,2002,60,8.8,2222,8.7,81366
"The Shield","The Quick Fix",2,1,2003,60,8.1,2178,8.7,81366
"The Shield","Dead Soldiers",2,2,2003,60,8.6,2129,8.7,81366
"The Shield","Partners",2,3,2003,60,8,2085,8.7,81366
"The Shield","Carte Blanche",2,4,2003,60,8,2012,8.7,81366
"The Shield","Greenlit",2,5,2003,60,8.1,2034,8.7,81366
"The Shield","Homewrecker",2,6,2003,60,8.1,2007,8.7,81366
"The Shield","Barnstormers",2,7,2003,60,8,1993,8.7,81366
"The Shield","Scar Tissue",2,8,2003,45,8.3,2040,8.7,81366
"The Shield","Co-Pilot",2,9,2003,60,7.4,2025,8.7,81366
"The Shield","Coyotes",2,10,2003,60,8,1952,8.7,81366
"The Shield","Inferno",2,11,2003,60,8,1954,8.7,81366
"The Shield","Breakpoint",2,12,2003,45,8.1,2004,8.7,81366
"The Shield","Dominoes Falling",2,13,2003,60,8.7,2080,8.7,81366
"The Shield","Playing Tight",3,1,2004,60,8.2,2021,8.7,81366
"The Shield","Blood and Water",3,2,2004,60,7.8,1969,8.7,81366
"The Shield","Bottom Bitch",3,3,2004,60,7.7,1987,8.7,81366
"The Shield","Streaks and Tips",3,4,2004,60,8.3,2042,8.7,81366
"The Shield","Mum",3,5,2004,60,8.4,2027,8.7,81366
"The Shield","Posse Up",3,6,2004,60,7.8,1949,8.7,81366
"The Shield","Safe",3,7,2004,60,7.9,1941,8.7,81366
"The Shield","Cracking Ice",3,8,2004,60,8,1948,8.7,81366
"The Shield","Slipknot",3,9,2004,60,8,1947,8.7,81366
"The Shield","What Power Is...",3,10,2004,60,8.2,1962,8.7,81366
"The Shield","Strays",3,11,2004,60,8.4,1962,8.7,81366
"The Shield","Riceburner",3,12,2004,60,7.9,1868,8.7,81366
"The Shield","Fire in the Hole",3,13,2004,60,8.4,1897,8.7,81366
"The Shield","All In",3,14,2004,60,8.8,2032,8.7,81366
"The Shield","On Tilt",3,15,2004,60,9,2120,8.7,81366
"The Shield","The Cure",4,1,2005,48,7.6,1965,8.7,81366
"The Shield","Grave",4,2,2005,44,7.3,1910,8.7,81366
"The Shield","Bang",4,3,2005,60,7.4,1946,8.7,81366
"The Shield","Doghouse",4,4,2005,60,7.6,1951,8.7,81366
"The Shield","Tar Baby",4,5,2005,60,8.1,1926,8.7,81366
"The Shield","Insurgents",4,6,2005,60,7.7,1886,8.7,81366
"The Shield","Hurt",4,7,2005,60,7.8,1958,8.7,81366
"The Shield","Cut Throat",4,8,2005,60,7.9,1897,8.7,81366
"The Shield","String Theory",4,9,2005,60,7.8,1956,8.7,81366
"The Shield","Back in the Hole",4,10,2005,60,8.2,1981,8.7,81366
"The Shield","A Thousand Deaths",4,11,2005,60,7.7,1935,8.7,81366
"The Shield","Judas Priest",4,12,2005,60,8.1,1946,8.7,81366
"The Shield","Ain't That a Shame",4,13,2005,60,8.1,2005,8.7,81366
"The Shield","Extraction",5,1,2006,60,8.2,1996,8.7,81366
"The Shield","Enemy of Good",5,2,2006,60,8,1933,8.7,81366
"The Shield","Jailbait",5,3,2006,60,7.8,1922,8.7,81366
"The Shield","Tapa Boca",5,4,2006,60,8.1,1935,8.7,81366
"The Shield","Trophy",5,5,2006,60,8.6,2044,8.7,81366
"The Shield","Rap Payback",5,6,2006,60,7.9,1920,8.7,81366
"The Shield","Man Inside",5,7,2006,60,8.3,1943,8.7,81366
"The Shield","Kavanaugh",5,8,2006,60,8.7,2044,8.7,81366
"The Shield","Smoked",5,9,2006,60,8.1,1931,8.7,81366
"The Shield","Of Mice and Lem",5,10,2006,60,8.6,2062,8.7,81366
"The Shield","Postpartum",5,11,2006,60,9.2,2447,8.7,81366
"The Shield","Wins and Losses",6,0,2006,14,7.8,1615,8.7,81366
"The Shield","On the Jones",6,1,2007,60,8.4,1977,8.7,81366
"The Shield","Baptism by Fire",6,2,2007,60,8.5,1890,8.7,81366
"The Shield","Back to One",6,3,2007,60,8.3,1933,8.7,81366
"The Shield","The New Guy",6,4,2007,60,8,1816,8.7,81366
"The Shield","Haunts",6,5,2007,60,8,1885,8.7,81366
"The Shield","Chasing Ghosts",6,6,2007,60,8.7,1885,8.7,81366
"The Shield","Exiled",6,7,2007,60,7.9,1757,8.7,81366
"The Shield","The Math of the Wrath",6,8,2007,60,7.7,1902,8.7,81366
"The Shield","Recoil",6,9,2007,60,8,1772,8.7,81366
"The Shield","Spanish Practices",6,10,2007,60,8.7,1887,8.7,81366
"The Shield","Coefficient of Drag",7,1,2008,60,8.5,1867,8.7,81366
"The Shield","Snitch",7,2,2008,60,7.8,1749,8.7,81366
"The Shield","Money Shot",7,3,2008,60,7.9,1737,8.7,81366
"The Shield","Genocide",7,4,2008,60,8,1742,8.7,81366
"The Shield","Game Face",7,5,2008,60,7.9,1742,8.7,81366
"The Shield","Animal Control",7,6,2008,60,8.7,1845,8.7,81366
"The Shield","Bitches Brew",7,7,2008,60,7.9,1755,8.7,81366
"The Shield","Parricide",7,8,2008,60,9,1924,8.7,81366
"The Shield","Moving Day",7,9,2008,60,8.3,1770,8.7,81366
"The Shield","Party Line",7,10,2008,60,8.5,1786,8.7,81366
"The Shield","Petty Cash",7,11,2008,60,8.3,1794,8.7,81366
"The Shield","Possible Kill Screen",7,12,2008,60,9.3,2171,8.7,81366
"The Shield","Family Meeting",7,13,2008,72,9.6,3147,8.7,81366
"Firefly","The Train Job",1,1,2002,42,8.4,5075,9,266172
"Firefly","Bushwhacked",1,2,2002,44,8.4,4713,9,266172
"Firefly","Our Mrs. Reynolds",1,3,2002,44,9,5191,9,266172
"Firefly","Jaynestown",1,4,2002,44,8.7,4863,9,266172
"Firefly","Out of Gas",1,5,2002,44,9.3,5910,9,266172
"Firefly","Shindig",1,6,2002,44,8.4,4492,9,266172
"Firefly","Safe",1,7,2002,43,8.1,4332,9,266172
"Firefly","Ariel",1,8,2002,43,9,4663,9,266172
"Firefly","War Stories",1,9,2002,43,8.8,4467,9,266172
"Firefly","Objects in Space",1,10,2002,44,9.2,5145,9,266172
"Firefly","Serenity",1,11,2002,86,8.8,5255,9,266172
"Firefly","Heart of Gold",1,12,2003,42,8.3,4187,9,266172
"Firefly","Trash",1,13,2003,44,8.8,4426,9,266172
"Firefly","The Message",1,14,2003,44,8.4,4287,9,266172
"The Wire","The Target",1,1,2002,62,7.9,6441,9.3,339841
"The Wire","The Detail",1,2,2002,58,8.2,5244,9.3,339841
"The Wire","The Buys",1,3,2002,55,8.2,4924,9.3,339841
"The Wire","Old Cases",1,4,2002,60,8.3,4758,9.3,339841
"The Wire","The Pager",1,5,2002,60,8.3,4554,9.3,339841
"The Wire","The Wire",1,6,2002,59,8.5,4731,9.3,339841
"The Wire","One Arrest",1,7,2002,59,8.5,4422,9.3,339841
"The Wire","Lessons",1,8,2002,56,8.5,4395,9.3,339841
"The Wire","Game Day",1,9,2002,57,8.7,4553,9.3,339841
"The Wire","The Cost",1,10,2002,56,9.2,5224,9.3,339841
"The Wire","The Hunt",1,11,2002,56,8.8,4543,9.3,339841
"The Wire","Cleaning Up",1,12,2002,56,9.1,4897,9.3,339841
"The Wire","Sentencing",1,13,2002,66,9,4781,9.3,339841
"The Wire","Ebb Tide",2,1,2003,59,7.8,4214,9.3,339841
"The Wire","Collateral Damage",2,2,2003,59,8.1,3926,9.3,339841
"The Wire","Hot Shots",2,3,2003,58,8.1,3798,9.3,339841
"The Wire","Hard Cases",2,4,2003,59,8.1,3744,9.3,339841
"The Wire","Undertow",2,5,2003,57,8.1,3667,9.3,339841
"The Wire","All Prologue",2,6,2003,58,8.8,4167,9.3,339841
"The Wire","Backwash",2,7,2003,58,8.3,3623,9.3,339841
"The Wire","Duck and Cover",2,8,2003,58,8.4,3681,9.3,339841
"The Wire","Stray Rounds",2,9,2003,58,8.6,3715,9.3,339841
"The Wire","Storm Warnings",2,10,2003,59,9,4156,9.3,339841
"The Wire","Bad Dreams",2,11,2003,58,9.1,4598,9.3,339841
"The Wire","Port in a Storm",2,12,2003,63,9,4308,9.3,339841
"The Wire","Time After Time",3,1,2004,59,8,3589,9.3,339841
"The Wire","All Due Respect",3,2,2004,59,8.4,3520,9.3,339841
"The Wire","Dead Soldiers",3,3,2004,59,8.4,3524,9.3,339841
"The Wire","Amsterdam",3,4,2004,59,8.4,3496,9.3,339841
"The Wire","Straight and True",3,5,2004,58,8.5,3491,9.3,339841
"The Wire","Homecoming",3,6,2004,57,8.6,3474,9.3,339841
"The Wire","Back Burners",3,7,2004,56,8.5,3402,9.3,339841
"The Wire","Moral Midgetry",3,8,2004,58,8.9,3735,9.3,339841
"The Wire","Slapstick",3,9,2004,58,8.7,3503,9.3,339841
"The Wire","Reformation",3,10,2004,59,8.7,3509,9.3,339841
"The Wire","Middle Ground",3,11,2004,59,9.6,5757,9.3,339841
"The Wire","Mission Accomplished",3,12,2004,63,9.3,4387,9.3,339841
"The Wire","Boys of Summer",4,1,2006,58,8.3,3491,9.3,339841
"The Wire","Soft Eyes",4,2,2006,58,8.4,3305,9.3,339841
"The Wire","Home Rooms",4,3,2006,59,8.6,3351,9.3,339841
"The Wire","Refugees",4,4,2006,59,8.3,3241,9.3,339841
"The Wire","Alliances",4,5,2006,59,8.5,3262,9.3,339841
"The Wire","Margin of Error",4,6,2006,58,8.7,3383,9.3,339841
"The Wire","Unto Others",4,7,2006,58,8.4,3206,9.3,339841
"The Wire","Corner Boys",4,8,2006,59,8.5,3261,9.3,339841
"The Wire","Know Your Place",4,9,2006,59,8.5,3193,9.3,339841
"The Wire","Misgivings",4,10,2006,58,8.8,3409,9.3,339841
"The Wire","A New Day",4,11,2006,59,8.9,3517,9.3,339841
"The Wire","That's Got His Own",4,12,2006,59,9.2,4006,9.3,339841
"The Wire","Final Grades",4,13,2006,79,9.5,4985,9.3,339841
"The Wire","More with Less",5,1,2008,58,8.1,3252,9.3,339841
"The Wire","Unconfirmed Reports",5,2,2008,58,8.2,3125,9.3,339841
"The Wire","Not for Attribution",5,3,2008,58,8.6,3185,9.3,339841
"The Wire","Transitions",5,4,2008,58,8.8,3312,9.3,339841
"The Wire","React Quotes",5,5,2008,57,8.6,3154,9.3,339841
"The Wire","The Dickensian Aspect",5,6,2008,58,8.4,3067,9.3,339841
"The Wire","Took",5,7,2008,58,8.5,3133,9.3,339841
"The Wire","Clarifications",5,8,2008,58,8.9,3504,9.3,339841
"The Wire","Late Editions",5,9,2008,60,9.3,3948,9.3,339841
"The Wire","-30-",5,10,2008,93,9.6,5698,9.3,339841
"Rome","The Stolen Eagle",1,1,2005,52,8,2777,8.7,172465
"Rome","How Titus Pullo Brought Down the Republic",1,2,2005,50,8.2,2394,8.7,172465
"Rome","An Owl in a Thornbush",1,3,2005,44,8,2209,8.7,172465
"Rome","Stealing from Saturn",1,4,2005,54,8,2130,8.7,172465
"Rome","The Ram Has Touched the Wall",1,5,2005,51,8.2,2128,8.7,172465
"Rome","Egeria",1,6,2005,55,8.1,2047,8.7,172465
"Rome","Pharsalus",1,7,2005,56,8.4,2027,8.7,172465
"Rome","Caesarion",1,8,2005,53,8.4,2053,8.7,172465
"Rome","Utica",1,9,2005,53,8.3,1963,8.7,172465
"Rome","Triumph",1,10,2005,52,8.3,1936,8.7,172465
"Rome","The Spoils",1,11,2005,48,8.9,2243,8.7,172465
"Rome","Kalends of February",1,12,2005,47,9.1,2398,8.7,172465
"Rome","Passover",2,1,2007,57,8.7,2057,8.7,172465
"Rome","Son of Hades",2,2,2007,53,8.4,1889,8.7,172465
"Rome","These Being the Words of Marcus Tullius Cicero",2,3,2007,55,8.2,1819,8.7,172465
"Rome","Testudo et Lepus (The Tortoise and the Hare)",2,4,2007,51,8.4,1838,8.7,172465
"Rome","Heroes of the Republic",2,5,2007,59,8.2,1778,8.7,172465
"Rome","Philippi",2,6,2007,56,8.7,1914,8.7,172465
"Rome","Death Mask",2,7,2007,57,8.2,1758,8.7,172465
"Rome","A Necessary Fiction",2,8,2007,57,8.6,1788,8.7,172465
"Rome","Deus Impeditio Esuritori Nullus (No God Can Stop a Hungry Man)",2,9,2007,60,8.7,1804,8.7,172465
"Rome","De Patre Vostro (About Your Father)",2,10,2007,65,9,2139,8.7,172465
"Battlestar Galactica","33",1,1,2004,43,8.5,3052,8.7,166502
"Battlestar Galactica","Water",1,2,2004,42,7.7,2314,8.7,166502
"Battlestar Galactica","Bastille Day",1,3,2004,42,7.6,2241,8.7,166502
"Battlestar Galactica","Act of Contrition",1,4,2004,42,7.7,2170,8.7,166502
"Battlestar Galactica","You Can't Go Home Again",1,5,2004,42,8.2,2221,8.7,166502
"Battlestar Galactica","Litmus",1,6,2004,42,7.6,2042,8.7,166502
"Battlestar Galactica","Six Degrees of Separation",1,7,2004,42,7.7,2017,8.7,166502
"Battlestar Galactica","Flesh and Bone",1,8,2004,42,8,2025,8.7,166502
"Battlestar Galactica","Tigh Me Up, Tigh Me Down",1,9,2004,43,7.5,1987,8.7,166502
"Battlestar Galactica","The Hand of God",1,10,2005,44,8.4,2028,8.7,166502
"Battlestar Galactica","Colonial Day",1,11,2005,43,7.6,1897,8.7,166502
"Battlestar Galactica","Kobol's Last Gleaming: Part 1",1,12,2005,44,8.3,1943,8.7,166502
"Battlestar Galactica","Kobol's Last Gleaming: Part 2",1,13,2005,44,8.8,2096,8.7,166502
"Battlestar Galactica","Scattered",2,1,2005,60,8.2,1873,8.7,166502
"Battlestar Galactica","Valley of Darkness",2,2,2005,60,7.9,1828,8.7,166502
"Battlestar Galactica","Fragged",2,3,2005,60,7.9,1779,8.7,166502
"Battlestar Galactica","Resistance",2,4,2005,60,8,1761,8.7,166502
"Battlestar Galactica","The Farm",2,5,2005,60,7.7,1767,8.7,166502
"Battlestar Galactica","Home: Part 1",2,6,2005,60,7.9,1765,8.7,166502
"Battlestar Galactica","Home: Part 2",2,7,2005,60,8.3,1819,8.7,166502
"Battlestar Galactica","Final Cut",2,8,2005,60,7.7,1852,8.7,166502
"Battlestar Galactica","Flight of the Phoenix",2,9,2005,60,8.2,1788,8.7,166502
"Battlestar Galactica","Pegasus",2,10,2005,58,9,2255,8.7,166502
"Battlestar Galactica","Resurrection Ship: Part 1",2,11,2006,60,8.7,1967,8.7,166502
"Battlestar Galactica","Resurrection Ship: Part 2",2,12,2006,60,8.9,2047,8.7,166502
"Battlestar Galactica","Epiphanies",2,13,2006,60,7.5,1708,8.7,166502
"Battlestar Galactica","Black Market",2,14,2006,60,6.4,1962,8.7,166502
"Battlestar Galactica","Scar",2,15,2006,60,7.3,1875,8.7,166502
"Battlestar Galactica","Sacrifice",2,16,2006,60,7.1,1752,8.7,166502
"Battlestar Galactica","The Captain's Hand",2,17,2006,60,7.7,1703,8.7,166502
"Battlestar Galactica","Downloaded",2,18,2006,60,8.4,1887,8.7,166502
"Battlestar Galactica","Lay Down Your Burdens: Part 1",2,19,2006,60,8,1697,8.7,166502
"Battlestar Galactica","Lay Down Your Burdens: Part 2",2,20,2006,68,8.7,1942,8.7,166502
"Battlestar Galactica","Occupation",3,1,2006,88,8.2,2017,8.7,166502
"Battlestar Galactica","Precipice",3,2,2006,88,8.2,1815,8.7,166502
"Battlestar Galactica","Exodus: Part 1",3,3,2006,43,8.1,1805,8.7,166502
"Battlestar Galactica","Exodus: Part 2",3,4,2006,44,9.2,2450,8.7,166502
"Battlestar Galactica","Collaborators",3,5,2006,44,8.1,1724,8.7,166502
"Battlestar Galactica","Torn",3,6,2006,43,7.8,1684,8.7,166502
"Battlestar Galactica","A Measure of Salvation",3,7,2006,43,7.6,1655,8.7,166502
"Battlestar Galactica","Hero",3,8,2006,46,7.3,1674,8.7,166502
"Battlestar Galactica","Unfinished Business",3,9,2006,70,7.5,2164,8.7,166502
"Battlestar Galactica","The Passage",3,10,2006,43,7.5,1680,8.7,166502
"Battlestar Galactica","The Eye of Jupiter",3,11,2006,44,8.1,1639,8.7,166502
"Battlestar Galactica","Rapture",3,12,2007,43,8.2,1651,8.7,166502
"Battlestar Galactica","Taking a Break from All Your Worries",3,13,2007,44,7.7,1613,8.7,166502
"Battlestar Galactica","The Woman King",3,14,2007,44,7,1699,8.7,166502
"Battlestar Galactica","A Day in the Life",3,15,2007,44,7,1637,8.7,166502
"Battlestar Galactica","Dirty Hands",3,16,2007,44,7.5,1656,8.7,166502
"Battlestar Galactica","Maelstrom",3,17,2007,44,7.9,1813,8.7,166502
"Battlestar Galactica","The Son Also Rises",3,18,2007,45,7.6,1608,8.7,166502
"Battlestar Galactica","Crossroads: Part 1",3,19,2007,45,8.3,1738,8.7,166502
"Battlestar Galactica","Crossroads: Part 2",3,20,2007,48,9.2,2740,8.7,166502
"Battlestar Galactica","He That Believeth in Me",4,1,2008,44,8.4,1798,8.7,166502
"Battlestar Galactica","Six of One",4,2,2008,44,8,1533,8.7,166502
"Battlestar Galactica","The Ties That Bind",4,3,2008,44,7.9,1541,8.7,166502
"Battlestar Galactica","Escape Velocity",4,4,2008,44,7.4,1472,8.7,166502
"Battlestar Galactica","The Road Less Traveled",4,5,2008,44,7.5,1439,8.7,166502
"Battlestar Galactica","Faith",4,6,2008,44,8,1513,8.7,166502
"Battlestar Galactica","Guess What's Coming to Dinner",4,7,2008,44,8.6,1617,8.7,166502
"Battlestar Galactica","Sine Qua Non",4,8,2008,44,7.7,1454,8.7,166502
"Battlestar Galactica","The Hub",4,9,2008,44,8.6,1580,8.7,166502
"Battlestar Galactica","Revelations",4,10,2008,44,9.2,1983,8.7,166502
"Battlestar Galactica","Sometimes a Great Notion",4,11,2009,47,8.7,1752,8.7,166502
"Battlestar Galactica","A Disquiet Follows My Soul",4,12,2009,52,7.7,1457,8.7,166502
"Battlestar Galactica","The Oath",4,13,2009,44,9,1863,8.7,166502
"Battlestar Galactica","Blood on the Scales",4,14,2009,44,9.1,2015,8.7,166502
"Battlestar Galactica","No Exit",4,15,2009,44,8.4,1573,8.7,166502
"Battlestar Galactica","Deadlock",4,16,2009,44,7.4,1431,8.7,166502
"Battlestar Galactica","Someone to Watch Over Me",4,17,2009,44,8.2,1643,8.7,166502
"Battlestar Galactica","Islanded in a Stream of Stars",4,18,2009,63,7.8,1416,8.7,166502
"Battlestar Galactica","Daybreak: Part 1",4,19,2009,48,8.4,1790,8.7,166502
"Battlestar Galactica","Daybreak: Part 2",4,20,2009,44,9,3016,8.7,166502
"Battlestar Galactica","Daybreak: Part 3",4,21,2009,46,8.6,447,8.7,166502
"House","Pilot",1,1,2004,43,8.5,5328,8.7,465112
"House","Paternity",1,2,2004,43,8.1,3861,8.7,465112
"House","Occam's Razor",1,3,2004,44,8.2,3637,8.7,465112
"House","Maternity",1,4,2004,43,8.3,3526,8.7,465112
"House","Damned If You Do",1,5,2004,44,8.1,3399,8.7,465112
"House","The Socratic Method",1,6,2004,44,8.4,3353,8.7,465112
"House","Fidelity",1,7,2004,44,8.1,3252,8.7,465112
"House","Poison",1,8,2005,44,8,3106,8.7,465112
"House","DNR",1,9,2005,43,8.7,3561,8.7,465112
"House","Histories",1,10,2005,44,8.4,3235,8.7,465112
"House","Detox",1,11,2005,44,8.7,3322,8.7,465112
"House","Sports Medicine",1,12,2005,43,7.9,2903,8.7,465112
"House","Cursed",1,13,2005,45,8.1,2936,8.7,465112
"House","Control",1,14,2005,45,8.6,3146,8.7,465112
"House","Mob Rules",1,15,2005,44,8,2841,8.7,465112
"House","Heavy",1,16,2005,45,8.3,2826,8.7,465112
"House","Role Model",1,17,2005,55,8.5,2947,8.7,465112
"House","Babies & Bathwater",1,18,2005,44,8.8,3225,8.7,465112
"House","Kids",1,19,2005,44,8.3,2884,8.7,465112
"House","Love Hurts",1,20,2005,44,8.2,2913,8.7,465112
"House","Three Stories",1,21,2005,44,9.6,7658,8.7,465112
"House","Honeymoon",1,22,2005,44,8.6,3075,8.7,465112
"House","Acceptance",2,1,2005,44,8.4,2961,8.7,465112
"House","Autopsy",2,2,2005,44,9.2,4346,8.7,465112
"House","Humpty Dumpty",2,3,2005,44,7.9,2680,8.7,465112
"House","TB or Not TB",2,4,2005,44,8,2701,8.7,465112
"House","Daddy's Boy",2,5,2005,43,8.1,2647,8.7,465112
"House","Spin",2,6,2005,44,7.8,2577,8.7,465112
"House","Hunting",2,7,2005,44,8.3,2636,8.7,465112
"House","The Mistake",2,8,2005,44,8.8,3059,8.7,465112
"House","Deception",2,9,2005,44,8.4,2596,8.7,465112
"House","Failure to Communicate",2,10,2006,44,8.5,2661,8.7,465112
"House","Need to Know",2,11,2006,44,8.1,2535,8.7,465112
